DepartmentName,HistoryId,SequenceNo,OBUId,InsertTime,Longitude,Latitude,Speed,Heading,Hdop,GPSTime,UpdatedTime,VehicleID,VehicleNumber,RegNo,OperatorName,LocationName
BRT,7792288007,1,868711063628492,2026-01-19 07:25:14.693,72.895698,21.228155,22.0,247.0,1.0,2026-01-19 07:25:14,2026-01-19 07:25:14.693,2010,J101,GJ05CW6810,JBM ECOLIFE MOBILITY SURAT PVT LTD,"Yogi chowk, Puna Taluka, Surat, Gujarat, 394101, India"
BRT,7782352401,1,868711068745770,2026-01-16 14:48:08.053,72.900077,21.229696,0.0,296.0,1.0,2026-01-16 14:48:08,2026-01-16 14:48:08.053,1881,J027,GJ05CW4168,JBM ECOLIFE MOBILITY SURAT PVT LTD,"Sarthana Flyover, Yogi chowk, Puna Taluka, Surat, Gujarat, 394101, India"
BRT,7792102511,1,868711068732943,2026-01-19 06:24:45,72.848663,21.144584,0.0,165.0,1.0,2026-01-19 06:24:45,2026-01-19 06:24:45,1921,J063,GJ05CW4766,JBM ECOLIFE MOBILITY SURAT PVT LTD,"Udhna Taluka, Surat, Gujarat, 395023, India"
BRT,7785587719,1,862430060911977,2026-01-17 11:23:05.223,72.780738,21.15416,34.0,66.0,1.0,2026-01-17 11:23:04,2026-01-17 11:23:05.223,1937,J079,GJ05CW4759,JBM ECOLIFE MOBILITY SURAT PVT LTD,"Majura Taluka, Surat, Gujarat, 395007, India"
BRT,7793386419,1,868711068779787,2026-01-19 12:10:17.383,72.834496,21.177464,0.0,282.0,1.0,2026-01-19 12:10:17,2026-01-19 12:10:17.383,2056,J128,GJ05CW6846,JBM ECOLIFE MOBILITY SURAT PVT LTD 2,"Majura Taluka, Surat, Gujarat, 300034, India"
BRT,7783457382,1,868711063622545,2026-01-16 19:53:23.853,72.766463,21.148508,15.0,66.0,1.0,2026-01-16 19:53:23,2026-01-16 19:53:23.853,1901,J049,GJ05CW4375,JBM ECOLIFE MOBILITY SURAT PVT LTD,"Crushh, Udhna Magdalla Road, Majura Taluka, Surat, Gujarat, 394518, India"
BRT,7786901988,1,862430060892821,2026-01-17 17:44:12.520,72.855521,21.255291,0.0,262.0,1.0,2026-01-17 17:44:13,2026-01-17 17:44:12.520,2012,J103,GJ05CW6893,JBM ECOLIFE MOBILITY SURAT PVT LTD 2,"Amroli, Adajan Taluka, Surat, Gujarat, 394107, India"
BRT,7781718516,1,868711063640547,2026-01-16 11:42:43.453,72.801925,21.194313,22.0,63.0,1.0,2026-01-16 11:42:43,2026-01-16 11:42:43.453,2047,J140,GJ05CW6671,JBM ECOLIFE MOBILITY SURAT PVT LTD 2,"Surat, Gujarat, 392009, India"
BRT,7792440125,1,868711068767063,2026-01-19 08:11:33.340,72.845093,21.151696,30.0,263.0,1.0,2026-01-19 08:11:30,2026-01-19 08:11:33.340,1952,J094,GJ05CW4710,JBM ECOLIFE MOBILITY SURAT PVT LTD,"Seva Hospital, Bamroli-Althan Expressway, Udhna Taluka, Surat, Gujarat, 394220, India"
BRT,7792061117,1,868711068734378,2026-01-19 06:06:42.527,72.789794,21.184529,1.0,92.0,1.0,2026-01-19 06:06:42,2026-01-19 06:06:42.527,2026,J117,GJ05CW6664,JBM ECOLIFE MOBILITY SURAT PVT LTD 2,"Pal Bus Depot, Chorasi Taluka, Surat, Gujarat, 359009, India"
BRT,7784458305,1,868711067475841,2026-01-17 06:18:17.630,72.853995,21.185696,37.0,69.0,1.0,2026-01-17 06:18:17,2026-01-17 06:18:17.630,1864,J009,GJ05CW4318,JBM ECOLIFE MOBILITY SURAT PVT LTD,"Udhna Taluka, Surat, Gujarat, 394212, India"
BRT,7784237605,1,868711068752446,2026-01-17 02:13:26.867,72.849052,21.119406,0.0,198.0,1.0,2026-01-16 03:13:26,2026-01-17 02:13:26.867,1920,J061,GJ05CW4574,JBM ECOLIFE MOBILITY SURAT PVT LTD,"Bhestan Bus Depot, Bhesta to sarvodaya print road, Majura Taluka, Surat, Gujarat, 395023, India"
BRT,7785761154,1,868711068752412,2026-01-17 12:06:42.400,72.792511,21.184832,26.0,51.0,1.0,2026-01-17 12:06:41,2026-01-17 12:06:42.400,2107,J150,GJ05CY2896,JBM ECOLIFE MOBILITY SURAT PVT LTD 2,"Surat, Gujarat, 359009, India"
BRT,7787749932,1,868711068773202,2026-01-17 21:16:18.500,72.841385,21.232825,20.0,233.0,1.0,2026-01-17 21:16:19,2026-01-17 21:16:18.500,2019,J110,GJ05CW6506,JBM ECOLIFE MOBILITY SURAT PVT LTD 2,"Surat, Katargam Taluka, Surat, Gujarat, 305994, India"
BRT,7786455976,1,868711068778557,2026-01-17 15:32:29.550,72.832663,21.15081,36.0,261.0,1.0,2026-01-17 15:32:28,2026-01-17 15:32:29.550,1938,J080,GJ05CW4589,JBM ECOLIFE MOBILITY SURAT PVT LTD,"Bamroli-Althan Expressway, Udhna Taluka, Surat, Gujarat, 394220, India"
BRT,7783823656,1,868711068666554,2026-01-16 21:28:05.147,72.752105,21.139212,27.0,49.0,1.0,2026-01-16 21:28:05,2026-01-16 21:28:05.147,1926,J068,GJ05CW4846,JBM ECOLIFE MOBILITY SURAT PVT LTD,"Majura Taluka, Surat, Gujarat, 394518, India"
BRT,7782901372,1,868711068779787,2026-01-16 17:36:49.883,72.847999,21.238066,1.0,56.0,1.0,2026-01-16 17:36:49,2026-01-16 17:36:49.883,2056,J128,GJ05CW6846,JBM ECOLIFE MOBILITY SURAT PVT LTD 2,"Flyover, Amroli, Adajan Taluka, Surat, Gujarat, 394107, India"
BRT,7780721163,1,862430060911472,2026-01-16 07:22:15.060,72.74987,21.140264,0.0,167.0,1.0,2026-01-16 07:22:14,2026-01-16 07:22:15.060,2027,J118,GJ05CW6620,JBM ECOLIFE MOBILITY SURAT PVT LTD 2,"NH53, Majura Taluka, Surat, Gujarat, 394518, India"
BRT,7787439491,1,868711063881224,2026-01-17 19:56:38.287,72.829268,21.23034,0.0,69.0,1.0,2026-01-17 19:56:38,2026-01-17 19:56:38.287,2013,J104,GJ05CW6904,JBM ECOLIFE MOBILITY SURAT PVT LTD 2,"Surat, Katargam Taluka, Surat, Gujarat, 305994, India"
BRT,7785610074,1,868711063665213,2026-01-17 11:28:36.130,72.81903,21.176275,3.0,341.0,1.0,2026-01-17 11:28:35,2026-01-17 11:28:36.130,1867,J012,GJ05CW4381,JBM ECOLIFE MOBILITY SURAT PVT LTD,"Majura Taluka, Surat, Gujarat, 395001, India"
BRT,7787293143,1,868711068771008,2026-01-17 19:20:50.843,72.851112,21.241028,14.0,4.0,1.0,2026-01-17 19:20:50,2026-01-17 19:20:50.843,2036,J127,GJ05CW6504,JBM ECOLIFE MOBILITY SURAT PVT LTD 2,"Amroli, Adajan Taluka, Surat, Gujarat, 394107, India"
BRT,7785980084,1,868711068732737,2026-01-17 13:04:16.580,72.820403,21.172177,28.5,244.0,1.0,2026-01-17 13:04:16,2026-01-17 13:04:16.580,1873,J018,GJ05CW4263,JBM ECOLIFE MOBILITY SURAT PVT LTD,"Majura Taluka, Surat, Gujarat, 395001, India"
BRT,7791451299,1,868711068752412,2026-01-18 21:19:21.507,72.7443,21.132351,25.0,223.0,1.0,2026-01-18 21:19:21,2026-01-18 21:19:21.507,2107,J150,GJ05CY2896,JBM ECOLIFE MOBILITY SURAT PVT LTD 2,"Dumas Road, Dumas, Majura Taluka, Surat, Gujarat, 394320, India"
BRT,7782268320,1,862430060911472,2026-01-16 14:21:26.957,72.81604,21.23143,18.0,279.0,1.0,2026-01-16 14:21:27,2026-01-16 14:21:26.957,2027,J118,GJ05CW6620,JBM ECOLIFE MOBILITY SURAT PVT LTD 2,"Surat, Katargam Taluka, Surat, Gujarat, 395004, India"
BRT,7794491994,1,868711068770836,2026-01-19 17:50:01.957,72.820587,21.172416,13.0,58.0,1.0,2026-01-19 17:50:02,2026-01-19 17:50:01.957,1889,J035,GJ05CW4364,JBM ECOLIFE MOBILITY SURAT PVT LTD,"Majura Taluka, Surat, Gujarat, 359007, India"
BRT,7780510437,1,868711063622131,2026-01-16 06:11:22.787,72.789992,21.184448,4.0,146.0,1.0,2026-01-16 06:10:33,2026-01-16 06:11:22.787,2057,J133,GJ05CW6532,JBM ECOLIFE MOBILITY SURAT PVT LTD 2,"Chorasi Taluka, Surat, Gujarat, 359009, India"
BRT,7790637434,1,868711068735045,2026-01-18 17:36:43.857,72.751366,21.138601,0.0,51.0,1.0,2026-01-18 17:36:43,2026-01-18 17:36:43.857,1882,J028,GJ05CW4454,JBM ECOLIFE MOBILITY SURAT PVT LTD,"ONGC Colony Phase-1, Majura Taluka, Surat, Gujarat, 394518, India"
BRT,7780926186,1,868711068696890,2026-01-16 08:21:42.317,72.900138,21.229586,0.0,147.0,1.0,2026-01-16 08:21:42,2026-01-16 08:21:42.317,1902,J050,GJ05CW4251,JBM ECOLIFE MOBILITY SURAT PVT LTD,"Sarthana Flyover, Yogi chowk, Puna Taluka, Surat, Gujarat, 394101, India"
BRT,7785191804,1,868711068666679,2026-01-17 09:45:11.353,72.870277,21.188939,35.0,174.0,1.0,2026-01-17 09:45:10,2026-01-17 09:45:11.353,1936,J078,GJ05CW4731,JBM ECOLIFE MOBILITY SURAT PVT LTD,"Puna Taluka, Surat, Gujarat, 394212, India"
BRT,7783704772,1,862430060892821,2026-01-16 20:55:39.127,72.838881,21.203547,0.25,63.0,1.0,2026-01-16 20:55:38,2026-01-16 20:55:39.127,2012,J103,GJ05CW6893,JBM ECOLIFE MOBILITY SURAT PVT LTD 2,"Indian Oil, Sufi Baug, Varachha, Lal Darwaja Flyover, Mini Bazar, Surat, Katargam Taluka, Surat, Gujarat, 395008, India"
BRT,7782419158,1,868711063601499,2026-01-16 15:09:28.740,72.800185,21.144691,15.0,70.0,1.0,2026-01-16 15:09:27,2026-01-16 15:09:28.740,1909,J021,GJ05CW4137,JBM ECOLIFE MOBILITY SURAT PVT LTD,"Majura Taluka, Surat, Gujarat, 395017, India"
BRT,7780896148,1,862430060891732,2026-01-16 08:13:32.567,72.858954,21.254197,1.7142857142857144,175.0,1.0,2026-01-16 08:13:32,2026-01-16 08:13:32.567,2053,J146,GJ05CW6605,JBM ECOLIFE MOBILITY SURAT PVT LTD 2,"Amroli, Adajan Taluka, Surat, Gujarat, 394107, India"
BRT,7785215089,1,868711068735003,2026-01-17 09:50:50.650,72.808837,21.169128,38.0,76.0,1.0,2026-01-17 09:50:50,2026-01-17 09:50:50.650,1942,J091,GJ05CW4685,JBM ECOLIFE MOBILITY SURAT PVT LTD,"Nandavan Society, Majura Taluka, Surat, Gujarat, 395007, India"
BRT,7781137517,1,868711068770406,2026-01-16 09:16:25.137,72.819962,21.172464,5.0,179.0,1.0,2026-01-16 09:16:24,2026-01-16 09:16:25.137,1910,J051,GJ05CW4853,JBM ECOLIFE MOBILITY SURAT PVT LTD,"Majura Taluka, Surat, Gujarat, 395001, India"
BRT,7794624628,1,868711068771008,2026-01-19 18:23:16.710,72.796477,21.19027,7.0,38.0,1.0,2026-01-19 18:23:16,2026-01-19 18:23:16.710,2036,J127,GJ05CW6504,JBM ECOLIFE MOBILITY SURAT PVT LTD 2,"Surat, Gujarat, 359009, India"
BRT,7781843811,1,868711068745895,2026-01-16 12:15:00.970,72.840346,21.201426,34.0,137.0,1.0,2026-01-16 12:15:01,2026-01-16 12:15:00.970,2021,J112,GJ05CW6956,JBM ECOLIFE MOBILITY SURAT PVT LTD 2,"Lal Darwaja Flyover, Salabatpura, Surat, Gujarat, 395008, India"
BRT,7781375188,1,868711068755050,2026-01-16 10:16:24.833,72.849365,21.239182,2.0,358.0,1.0,2026-01-16 10:16:24,2026-01-16 10:16:24.833,1957,J100,GJ05CW4776,JBM ECOLIFE MOBILITY SURAT PVT LTD 2,"Chhaprabhatha, Amroli, Adajan Taluka, Surat, Gujarat, 394107, India"
BRT,7788326799,1,868711068770059,2026-01-18 05:33:55.130,72.8032,21.141317,15.0,17.0,1.0,2026-01-18 05:33:54,2026-01-18 05:33:55.130,1939,J081,GJ05CW4668,JBM ECOLIFE MOBILITY SURAT PVT LTD,"Majura Taluka, Surat, Gujarat, 395017, India"
BRT,7793351178,1,868711068734485,2026-01-19 12:01:20.633,72.780272,21.18231,3.0,98.0,1.0,2026-01-19 12:01:19,2026-01-19 12:01:20.633,2030,J121,GJ05CW6691,JBM ECOLIFE MOBILITY SURAT PVT LTD 2,"Chorasi Taluka, Surat, Gujarat, 395007, India"
BRT,7782151296,1,868711063628492,2026-01-16 13:43:34.530,72.895683,21.219145,1.7777777777777777,180.0,1.0,2026-01-16 13:43:35,2026-01-16 13:43:34.530,2010,J101,GJ05CW6810,JBM ECOLIFE MOBILITY SURAT PVT LTD,"Yogi chowk, Puna Taluka, Surat, Gujarat, 395006, India"
BRT,7791591683,1,868711068735144,2026-01-18 22:17:52.327,72.810005,21.149601,0.0,179.0,1.0,2026-01-18 22:17:52,2026-01-18 22:17:52.327,1948,J089,GJ05CW4993,JBM ECOLIFE MOBILITY SURAT PVT LTD,"Majura Taluka, Surat, Gujarat, 395017, India"
BRT,7783317871,1,868711068678781,2026-01-16 19:19:57.160,72.850784,21.138377,37.0,161.0,1.0,2026-01-16 19:19:56,2026-01-16 19:19:57.160,1903,J048,GJ05CW4355,JBM ECOLIFE MOBILITY SURAT PVT LTD,"SH6, GIDC, Majura Taluka, Surat, Gujarat, 395023, India"
BRT,7785771899,1,868711063601499,2026-01-17 12:09:26.057,72.871352,21.180983,23.0,349.0,1.0,2026-01-17 12:09:25,2026-01-17 12:09:26.057,1909,J021,GJ05CW4137,JBM ECOLIFE MOBILITY SURAT PVT LTD,"Udhna Taluka, Surat, Gujarat, 394212, India"
BRT,7795143509,1,868711068754814,2026-01-19 20:31:02.360,72.798775,21.164251,30.0,39.0,1.0,2026-01-19 20:31:01,2026-01-19 20:31:02.360,1890,J036,GJ05CW4165,JBM ECOLIFE MOBILITY SURAT PVT LTD,"Majura Taluka, Surat, Gujarat, 395007, India"
BRT,7794875066,1,868711068750051,2026-01-19 19:25:05.777,72.748374,21.141864,1.5,332.0,1.0,2026-01-19 19:25:04,2026-01-19 19:25:05.777,1893,J039,GJ05CW4049,JBM ECOLIFE MOBILITY SURAT PVT LTD,"NH53, Majura Taluka, Surat, Gujarat, 394518, India"
BRT,7781326697,1,868711068755233,2026-01-16 10:04:17.017,72.821999,21.23054,0.3333333333333333,271.0,1.0,2026-01-16 10:04:16,2026-01-16 10:04:17.017,2034,J125,GJ05CW6538,JBM ECOLIFE MOBILITY SURAT PVT LTD 2,"Surat, Katargam Taluka, Surat, Gujarat, 395004, India"
BRT,7788088534,1,862430060911472,2026-01-18 00:21:27.467,72.790283,21.184391,0.0,212.0,1.0,2026-01-17 01:20:52,2026-01-18 00:21:27.467,2027,J118,GJ05CW6620,JBM ECOLIFE MOBILITY SURAT PVT LTD 2,"Chorasi Taluka, Surat, Gujarat, 359009, India"
BRT,7786058405,1,868711068730723,2026-01-17 13:26:49.677,72.797095,21.158003,21.0,356.0,1.0,2026-01-17 13:26:48,2026-01-17 13:26:49.677,1945,J086,GJ05CW4537,JBM ECOLIFE MOBILITY SURAT PVT LTD,"Majura Taluka, Surat, Gujarat, 395017, India"
BRT,7780832258,1,868711068770026,2026-01-16 07:55:33.410,72.79921,21.144341,15.0,257.0,1.0,2026-01-16 07:55:32,2026-01-16 07:55:33.410,1953,J095,GJ05CW4706,JBM ECOLIFE MOBILITY SURAT PVT LTD,"Shree Shyam Baba Mandir, ISKCON Vesu road, Majura Taluka, Surat, Gujarat, 394518, India"
BRT,7790269719,1,868711068767063,2026-01-18 15:42:51.093,72.856842,21.186357,24.0,250.0,1.0,2026-01-18 15:42:50,2026-01-18 15:42:51.093,1952,J094,GJ05CW4710,JBM ECOLIFE MOBILITY SURAT PVT LTD,"Udhna Taluka, Surat, Gujarat, 394212, India"
BRT,7785898463,1,868711068687881,2026-01-17 12:42:08.500,72.749854,21.140222,0.0,330.0,1.0,2026-01-17 12:42:07,2026-01-17 12:42:08.500,2031,J122,GJ05CW6778,JBM ECOLIFE MOBILITY SURAT PVT LTD 2,"NH53, Majura Taluka, Surat, Gujarat, 394518, India"
BRT,7791166798,1,868711063654878,2026-01-18 19:58:23.170,72.779319,21.16448,5.333333333333334,50.0,1.0,2026-01-18 19:58:23,2026-01-18 19:58:23.170,2038,J130,GJ05CW6601,JBM ECOLIFE MOBILITY SURAT PVT LTD 2,"Dumas Road, Majura Taluka, Surat, Gujarat, 394518, India"
BRT,7788585148,1,868711068769903,2026-01-18 07:24:20.567,72.809532,21.149403,0.0,219.0,1.0,2026-01-18 07:24:20,2026-01-18 07:24:20.567,1915,J056,GJ05CW4688,JBM ECOLIFE MOBILITY SURAT PVT LTD,"Majura Taluka, Surat, Gujarat, 395017, India"
BRT,7790139187,1,868711068735045,2026-01-18 14:59:53.837,72.775124,21.151947,0.0,249.0,1.0,2026-01-18 14:59:53,2026-01-18 14:59:53.837,1882,J028,GJ05CW4454,JBM ECOLIFE MOBILITY SURAT PVT LTD,"Udhna Magdalla Road, Majura Taluka, Surat, Gujarat, 394518, India"
BRT,7790788069,1,868711068789877,2026-01-18 18:17:11.970,72.79715,21.160316,20.0,170.0,1.0,2026-01-18 18:17:11,2026-01-18 18:17:11.970,1885,J031,GJ05CW4067,JBM ECOLIFE MOBILITY SURAT PVT LTD,"City Light Road, Majura Taluka, Surat, Gujarat, 395007, India"
BRT,7794853496,1,868711068741787,2026-01-19 19:19:50.963,72.766471,21.148512,17.75,79.0,1.0,2026-01-19 19:19:50,2026-01-19 19:19:50.963,1872,J017,GJ05CW4013,JBM ECOLIFE MOBILITY SURAT PVT LTD,"Crushh, Udhna Magdalla Road, Majura Taluka, Surat, Gujarat, 394518, India"
BRT,7786627842,1,868711068769960,2026-01-17 16:27:03.650,72.896454,21.228891,19.0,68.0,1.0,2026-01-17 16:27:03,2026-01-17 16:27:03.650,1875,J020,GJ05CW4491,JBM ECOLIFE MOBILITY SURAT PVT LTD,"Puna Taluka, Surat, Gujarat, 394101, India"
BRT,7786636500,1,868711067475841,2026-01-17 16:29:44.993,72.896805,21.212924,24.0,170.0,1.0,2026-01-17 16:29:44,2026-01-17 16:29:44.993,1864,J009,GJ05CW4318,JBM ECOLIFE MOBILITY SURAT PVT LTD,"Yogi chowk, Puna Taluka, Surat, Gujarat, 395006, India"
BRT,7792440974,1,868711067451792,2026-01-19 08:11:46.010,72.868622,21.19395,28.0,235.0,1.0,2026-01-19 08:11:45,2026-01-19 08:11:46.010,1933,J075,GJ05CW4522,JBM ECOLIFE MOBILITY SURAT PVT LTD,"Puna Taluka, Surat, Gujarat, 395010, India"
BRT,7781098026,1,868711063640547,2026-01-16 09:06:15.917,72.857269,21.255461,0.0,264.0,1.0,2026-01-16 09:06:16,2026-01-16 09:06:15.917,2047,J140,GJ05CW6671,JBM ECOLIFE MOBILITY SURAT PVT LTD 2,"Amroli, Adajan Taluka, Surat, Gujarat, 394107, India"
BRT,7788845573,1,868711068741787,2026-01-18 08:42:58.263,72.899642,21.229503,9.0,244.0,1.0,2026-01-18 08:42:58,2026-01-18 08:42:58.263,1872,J017,GJ05CW4013,JBM ECOLIFE MOBILITY SURAT PVT LTD,"Sarthana Flyover, Yogi chowk, Puna Taluka, Surat, Gujarat, 394101, India"
BRT,7786942177,1,868711068770836,2026-01-17 17:54:36.397,72.779601,21.153832,17.5,76.0,1.0,2026-01-17 17:54:36,2026-01-17 17:54:36.397,1889,J035,GJ05CW4364,JBM ECOLIFE MOBILITY SURAT PVT LTD,"Udhna Magdalla Road, Majura Taluka, Surat, Gujarat, 395007, India"
BRT,7790638744,1,862430060892888,2026-01-18 17:37:05.027,72.781897,21.173484,34.0,180.0,1.0,2026-01-18 17:37:04,2026-01-18 17:37:05.027,2039,J131,GJ05CW6723,JBM ECOLIFE MOBILITY SURAT PVT LTD 2,"Majura Taluka, Surat, Gujarat, 395007, India"
BRT,7795235690,1,868711068666620,2026-01-19 20:54:18.787,72.842551,21.160171,23.0,335.0,1.0,2026-01-19 20:54:18,2026-01-19 20:54:18.787,1861,J006,GJ05CW4264,JBM ECOLIFE MOBILITY SURAT PVT LTD,"Udhana, Udhna Taluka, Surat, Gujarat, 394210, India"
BRT,7783022292,1,868711068754137,2026-01-16 18:07:39.527,72.809143,21.147048,20.0,76.0,1.0,2026-01-16 18:07:38,2026-01-16 18:07:39.527,1932,J074,GJ05CW4604,JBM ECOLIFE MOBILITY SURAT PVT LTD,"Majura Taluka, Surat, Gujarat, 395017, India"
BRT,7793873421,1,868711068770182,2026-01-19 14:47:12.747,72.896095,21.228373,37.0,249.0,1.0,2026-01-19 14:47:12,2026-01-19 14:47:12.747,1869,J014,GJ05CW4254,JBM ECOLIFE MOBILITY SURAT PVT LTD,"Yogi chowk, Puna Taluka, Surat, Gujarat, 394101, India"
BRT,7781555555,1,868711068732943,2026-01-16 11:01:30.807,72.773888,21.151537,34.0,245.0,1.0,2026-01-16 11:01:30,2026-01-16 11:01:30.807,1921,J063,GJ05CW4766,JBM ECOLIFE MOBILITY SURAT PVT LTD,"Majura Taluka, Surat, Gujarat, 394518, India"
BRT,7795089902,1,868711068697286,2026-01-19 20:17:38.703,72.843345,21.196217,27.0,356.0,1.0,2026-01-19 20:17:38,2026-01-19 20:17:38.703,2058,J149,GJ05CW7936,JBM ECOLIFE MOBILITY SURAT PVT LTD 2,"Ring Road Flyover, Salabatpura, Surat, Gujarat, 395003, India"
BRT,7786769005,1,868711068735334,2026-01-17 17:08:30.670,72.860977,21.112349,17.0,344.0,1.0,2026-01-17 17:08:30,2026-01-17 17:08:30.670,1930,J072,GJ05CW4718,JBM ECOLIFE MOBILITY SURAT PVT LTD,"GIDC, Majura Taluka, Surat, Gujarat, 395023, India"
BRT,7781724964,1,868711068749194,2026-01-16 11:44:24.500,72.794724,21.159655,31.0,82.0,1.0,2026-01-16 11:44:24,2026-01-16 11:44:24.500,1956,J099,GJ05CW4675,JBM ECOLIFE MOBILITY SURAT PVT LTD,"Majura Taluka, Surat, Gujarat, 395007, India"
BRT,7792637151,1,868711063691821,2026-01-19 09:04:31.660,72.896141,21.217116,29.0,169.0,1.0,2026-01-19 09:04:31,2026-01-19 09:04:31.660,1951,J093,GJ05CW4770,JBM ECOLIFE MOBILITY SURAT PVT LTD,"Yogi chowk, Puna Taluka, Surat, Gujarat, 395006, India"
BRT,7793218342,1,868711063613825,2026-01-19 11:28:02.473,72.856789,21.255407,0.0,275.0,1.0,2026-01-19 11:28:01,2026-01-19 11:28:02.473,2045,J138,GJ05CW6622,JBM ECOLIFE MOBILITY SURAT PVT LTD 2,"Amroli, Adajan Taluka, Surat, Gujarat, 394107, India"
BRT,7788640399,1,868711068751158,2026-01-18 07:42:17.350,72.855354,21.255282,5.0,281.0,1.0,2026-01-18 07:42:17,2026-01-18 07:42:17.350,2048,J141,GJ05CW6570,JBM ECOLIFE MOBILITY SURAT PVT LTD 2,"Amroli, Adajan Taluka, Surat, Gujarat, 394107, India"
BRT,7782793890,1,868711068735144,2026-01-16 17:07:36.037,72.886955,21.2035,33.0,233.0,1.0,2026-01-16 17:07:35,2026-01-16 17:07:36.037,1948,J089,GJ05CW4993,JBM ECOLIFE MOBILITY SURAT PVT LTD,"Canal Corridor, Yogi chowk, Puna Taluka, Surat, Gujarat, 395010, India"
BRT,7784186142,1,868711063622958,2026-01-17 01:22:20.080,72.790451,21.184414,0.0,69.0,1.0,2026-01-16 02:22:19,2026-01-17 01:22:20.080,2014,J105,GJ05CW6957,JBM ECOLIFE MOBILITY SURAT PVT LTD 2,"Chorasi Taluka, Surat, Gujarat, 359009, India"
BRT,7785012646,1,868711068770562,2026-01-17 09:00:47.470,72.858124,21.187114,32.0,238.0,1.0,2026-01-17 09:00:46,2026-01-17 09:00:47.470,1887,J033,GJ05CW4202,JBM ECOLIFE MOBILITY SURAT PVT LTD,"Udhna Taluka, Surat, Gujarat, 394212, India"
BRT,7790822128,1,868711068751950,2026-01-18 18:26:12.910,72.797234,21.160167,13.0,200.0,1.0,2026-01-18 18:26:12,2026-01-18 18:26:12.910,1924,J066,GJ05CW4989,JBM ECOLIFE MOBILITY SURAT PVT LTD,"City Light Road, Majura Taluka, Surat, Gujarat, 395007, India"
BRT,7787773797,1,868711063582988,2026-01-17 21:23:04.093,72.848557,21.255362,1.3333333333333337,204.0,1.0,2026-01-17 21:23:04,2026-01-17 21:23:04.093,2043,J136,GJ05CW6995,JBM ECOLIFE MOBILITY SURAT PVT LTD 2,"Chhaprabhatha, Amroli, Adajan Taluka, Surat, Gujarat, 394107, India"
BRT,7792418179,1,868711068768145,2026-01-19 08:05:38.150,72.900383,21.22988,0.0,312.0,1.0,2026-01-19 08:05:37,2026-01-19 08:05:38.150,1858,J003,GJ05CW4225,JBM ECOLIFE MOBILITY SURAT PVT LTD,"Sarthana Flyover, Yogi chowk, Puna Taluka, Surat, Gujarat, 394101, India"
BRT,7782886306,1,868711068767063,2026-01-16 17:32:47.680,72.809685,21.149488,0.0,106.0,1.0,2026-01-16 17:32:46,2026-01-16 17:32:47.680,1952,J094,GJ05CW4710,JBM ECOLIFE MOBILITY SURAT PVT LTD,"Majura Taluka, Surat, Gujarat, 395017, India"
BRT,7791145704,1,868711068754111,2026-01-18 19:52:28.980,72.845626,21.152653,30.0,338.0,1.0,2026-01-18 19:52:28,2026-01-18 19:52:28.980,1954,J096,GJ05CW4922,JBM ECOLIFE MOBILITY SURAT PVT LTD,"Udhana, Udhna Taluka, Surat, Gujarat, 395023, India"
BRT,7786323352,1,868711068752412,2026-01-17 14:50:57.200,72.757568,21.143858,40.0,40.0,1.0,2026-01-17 14:50:57,2026-01-17 14:50:57.200,2107,J150,GJ05CY2896,JBM ECOLIFE MOBILITY SURAT PVT LTD 2,"Dumas Road, Majura Taluka, Surat, Gujarat, 394518, India"
BRT,7789819310,1,868711063661329,2026-01-18 13:14:26.073,72.758956,21.145226,23.0,232.0,1.0,2026-01-18 13:14:25,2026-01-18 13:14:26.073,2041,J134,GJ05CW6764,JBM ECOLIFE MOBILITY SURAT PVT LTD 2,"Dumas Road, Majura Taluka, Surat, Gujarat, 394518, India"
BRT,7789727146,1,868711068697252,2026-01-18 12:46:14.510,72.846648,21.236908,31.0,48.0,1.0,2026-01-18 12:46:14,2026-01-18 12:46:14.510,2051,J144,GJ05CW6954,JBM ECOLIFE MOBILITY SURAT PVT LTD 2,"Amroli Bridge, Amroli, Adajan Taluka, Surat, Gujarat, 394107, India"
BRT,7793702071,1,862430060911472,2026-01-19 13:44:27.850,72.822067,21.230544,22.0,271.0,1.0,2026-01-19 13:44:27,2026-01-19 13:44:27.850,2027,J118,GJ05CW6620,JBM ECOLIFE MOBILITY SURAT PVT LTD 2,"Surat, Katargam Taluka, Surat, Gujarat, 395004, India"
BRT,7794534126,1,868711068734378,2026-01-19 18:00:40.803,72.837684,21.186346,33.0,67.0,1.0,2026-01-19 18:00:40,2026-01-19 18:00:40.803,2026,J117,GJ05CW6664,JBM ECOLIFE MOBILITY SURAT PVT LTD 2,"Ring Road Flyover, Salabatpura, Surat, Gujarat, 300034, India"
BRT,7783842467,1,868711068770562,2026-01-16 21:33:38.660,72.835166,21.15105,33.0,83.0,1.0,2026-01-16 21:33:38,2026-01-16 21:33:38.660,1887,J033,GJ05CW4202,JBM ECOLIFE MOBILITY SURAT PVT LTD,"Patidar Flyover, Udhna Taluka, Surat, Gujarat, 394220, India"
BRT,7782748241,1,868711068735334,2026-01-16 16:53:59.817,72.860489,21.113894,0.0,160.0,1.0,2026-01-16 16:53:58,2026-01-16 16:53:59.817,1930,J072,GJ05CW4718,JBM ECOLIFE MOBILITY SURAT PVT LTD,"Majura Taluka, Surat, Gujarat, 394230, India"
